nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity,    x-coordinate,    y-coordinate
      9638, 7.109375000E-01, 5.781250000E-01,-3.946598498E-02,-2.318583975E-01,-1.991514798E-01, 7.109375000E-01, 5.781250000E-01
      9639, 7.187500000E-01, 5.781250000E-01,-3.765391462E-02,-2.313884035E-01,-2.115016679E-01, 7.187500000E-01, 5.781250000E-01
      9640, 7.265625000E-01, 5.781250000E-01,-3.576653157E-02,-2.305223390E-01,-2.236527643E-01, 7.265625000E-01, 5.781250000E-01
      9641, 7.343750000E-01, 5.781250000E-01,-3.381345349E-02,-2.292320661E-01,-2.355409408E-01, 7.343750000E-01, 5.781250000E-01
      9642, 7.421875000E-01, 5.781250000E-01,-3.180339042E-02,-2.274897797E-01,-2.470971660E-01, 7.421875000E-01, 5.781250000E-01
      9643, 7.500000000E-01, 5.781250000E-01,-2.974614653E-02,-2.252682005E-01,-2.582466200E-01, 7.500000000E-01, 5.781250000E-01
      9644, 7.578125000E-01, 5.781250000E-01,-2.765328180E-02,-2.225413484E-01,-2.689094424E-01, 7.578125000E-01, 5.781250000E-01
      9645, 7.656250000E-01, 5.781250000E-01,-2.553833552E-02,-2.192850773E-01,-2.790011153E-01, 7.656250000E-01, 5.781250000E-01
      9646, 7.734375000E-01, 5.781250000E-01,-2.341568600E-02,-2.154782149E-01,-2.884324180E-01, 7.734375000E-01, 5.781250000E-01
      9647, 7.812500000E-01, 5.781250000E-01,-2.130063411E-02,-2.111032176E-01,-2.971103152E-01, 7.812500000E-01, 5.781250000E-01
      9648, 7.890625000E-01, 5.781250000E-01,-1.920969445E-02,-2.061468844E-01,-3.049384767E-01, 7.890625000E-01, 5.781250000E-01
      9649, 7.968750000E-01, 5.781250000E-01,-1.715663916E-02,-2.006009619E-01,-3.118188833E-01, 7.968750000E-01, 5.781250000E-01
      9650, 8.046875000E-01, 5.781250000E-01,-1.515939035E-02,-1.944631989E-01,-3.176530393E-01, 8.046875000E-01, 5.781250000E-01
      9651, 8.125000000E-01, 5.781250000E-01,-1.323812660E-02,-1.877379833E-01,-3.223417479E-01, 8.125000000E-01, 5.781250000E-01
      9652, 8.203125000E-01, 5.781250000E-01,-1.140831845E-02,-1.804373996E-01,-3.257878896E-01, 8.203125000E-01, 5.781250000E-01
      9653, 8.281250000E-01, 5.781250000E-01,-9.686489210E-03,-1.725819699E-01,-3.278989507E-01, 8.281250000E-01, 5.781250000E-01
      9654, 8.359375000E-01, 5.781250000E-01,-8.089468382E-03,-1.642007913E-01,-3.285877986E-01, 8.359375000E-01, 5.781250000E-01
      9655, 8.437500000E-01, 5.781250000E-01,-6.632794922E-03,-1.553324024E-01,-3.277749135E-01, 8.437500000E-01, 5.781250000E-01
      9656, 8.515625000E-01, 5.781250000E-01,-5.330683841E-03,-1.460248646E-01,-3.253904490E-01, 8.515625000E-01, 5.781250000E-01
      9657, 8.593750000E-01, 5.781250000E-01,-4.195887560E-03,-1.363359276E-01,-3.213762157E-01, 8.593750000E-01, 5.781250000E-01
      9658, 8.671875000E-01, 5.781250000E-01,-3.239081578E-03,-1.263326872E-01,-3.156875394E-01, 8.671875000E-01, 5.781250000E-01
      9659, 8.750000000E-01, 5.781250000E-01,-2.469221984E-03,-1.160915829E-01,-3.082950346E-01, 8.750000000E-01, 5.781250000E-01
      9660, 8.828125000E-01, 5.781250000E-01,-1.891526772E-03,-1.056966215E-01,-2.991859250E-01, 8.828125000E-01, 5.781250000E-01
      9661, 8.906250000E-01, 5.781250000E-01,-1.509996432E-03,-9.524085607E-02,-2.883657076E-01, 8.906250000E-01, 5.781250000E-01
      9662, 8.984375000E-01, 5.781250000E-01,-1.328361235E-03,-8.482248751E-02,-2.758579814E-01, 8.984375000E-01, 5.781250000E-01
      9663, 9.062500000E-01, 5.781250000E-01,-1.343997418E-03,-7.454436954E-02,-2.617046092E-01, 9.062500000E-01, 5.781250000E-01
      9664, 9.140625000E-01, 5.781250000E-01,-1.552122949E-03,-6.451472278E-02,-2.459668188E-01, 9.140625000E-01, 5.781250000E-01
      9665, 9.218750000E-01, 5.781250000E-01,-1.947230958E-03,-5.484237103E-02,-2.287239289E-01, 9.218750000E-01, 5.781250000E-01
      9666, 9.296875000E-01, 5.781250000E-01,-2.520677438E-03,-4.563681675E-02,-2.100719300E-01, 9.296875000E-01, 5.781250000E-01
      9667, 9.375000000E-01, 5.781250000E-01,-3.262787740E-03,-3.700678957E-02,-1.901217015E-01, 9.375000000E-01, 5.781250000E-01
      9668, 9.453125000E-01, 5.781250000E-01,-4.161380598E-03,-2.905789644E-02,-1.689969676E-01, 9.453125000E-01, 5.781250000E-01
      9669, 9.531250000E-01, 5.781250000E-01,-5.205475046E-03,-2.189288954E-02,-1.468316076E-01, 9.531250000E-01, 5.781250000E-01
      9670, 9.609375000E-01, 5.781250000E-01,-6.377772550E-03,-1.560652034E-02,-1.237670956E-01, 9.609375000E-01, 5.781250000E-01
      9671, 9.687500000E-01, 5.781250000E-01,-7.671761908E-03,-1.029377948E-02,-9.994825115E-02, 9.687500000E-01, 5.781250000E-01
      9672, 9.765625000E-01, 5.781250000E-01,-9.057178478E-03,-6.028305272E-03,-7.552254520E-02, 9.765625000E-01, 5.781250000E-01
      9673, 9.843750000E-01, 5.781250000E-01,-1.053678222E-02,-2.913151468E-03,-5.063077495E-02, 9.843750000E-01, 5.781250000E-01
      9674, 9.921875000E-01, 5.781250000E-01,-1.174262346E-02,-9.501948351E-04,-2.541646250E-02, 9.921875000E-01, 5.781250000E-01
      9675, 1.000000000E+00, 5.781250000E-01,-1.217511797E-02, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 5.781250000E-01
      9676, 1.301042607E-16, 5.859375000E-01,-2.478395906E-02, 0.000000000E+00, 0.000000000E+00, 1.301042607E-16, 5.859375000E-01
      9677, 7.812500000E-03, 5.859375000E-01,-2.488089969E-02,-2.267206222E-04, 1.706461197E-02, 7.812500000E-03, 5.859375000E-01
      9678, 1.562500000E-02, 5.859375000E-01,-2.516509632E-02,-6.961255462E-04, 3.322719105E-02, 1.562500000E-02, 5.859375000E-01
      9679, 2.343750000E-02, 5.859375000E-01,-2.552161420E-02,-1.437454295E-03, 4.849808254E-02, 2.343750000E-02, 5.859375000E-01
      9680, 3.125000000E-02, 5.859375000E-01,-2.585742255E-02,-2.453173921E-03, 6.289114269E-02, 3.125000000E-02, 5.859375000E-01
      9681, 3.906250000E-02, 5.859375000E-01,-2.617899836E-02,-3.718713019E-03, 7.642297839E-02, 3.906250000E-02, 5.859375000E-01
      9682, 4.687500000E-02, 5.859375000E-01,-2.648229349E-02,-5.219534334E-03, 8.911277771E-02, 4.687500000E-02, 5.859375000E-01
      9683, 5.468750000E-02, 5.859375000E-01,-2.677076615E-02,-6.936653630E-03, 1.009820088E-01, 5.468750000E-02, 5.859375000E-01
      9684, 6.250000000E-02, 5.859375000E-01,-2.704469327E-02,-8.853070895E-03, 1.120541524E-01, 6.250000000E-02, 5.859375000E-01
      9685, 7.031250000E-02, 5.859375000E-01,-2.730617642E-02,-1.095110386E-02, 1.223544037E-01, 7.031250000E-02, 5.859375000E-01
      9686, 7.812500000E-02, 5.859375000E-01,-2.755681489E-02,-1.321381625E-02, 1.319093800E-01, 7.812500000E-02, 5.859375000E-01
      9687, 8.593750000E-02, 5.859375000E-01,-2.779857419E-02,-1.562457915E-02, 1.407468255E-01, 8.593750000E-02, 5.859375000E-01
      9688, 9.375000000E-02, 5.859375000E-01,-2.803335926E-02,-1.816741093E-02, 1.488953229E-01, 9.375000000E-02, 5.859375000E-01
      9689, 1.015625000E-01, 5.859375000E-01,-2.826316186E-02,-2.082696106E-02, 1.563840144E-01, 1.015625000E-01, 5.859375000E-01
      9690, 1.093750000E-01, 5.859375000E-01,-2.848996500E-02,-2.358862654E-02, 1.632423353E-01, 1.093750000E-01, 5.859375000E-01
      9691, 1.171875000E-01, 5.859375000E-01,-2.871575102E-02,-2.643858740E-02, 1.694997635E-01, 1.171875000E-01, 5.859375000E-01
      9692, 1.250000000E-01, 5.859375000E-01,-2.894247863E-02,-2.936386161E-02, 1.751855871E-01, 1.250000000E-01, 5.859375000E-01
      9693, 1.328125000E-01, 5.859375000E-01,-2.917205354E-02,-3.235231814E-02, 1.803286897E-01, 1.328125000E-01, 5.859375000E-01
      9694, 1.406250000E-01, 5.859375000E-01,-2.940635327E-02,-3.539273017E-02, 1.849573567E-01, 1.406250000E-01, 5.859375000E-01
      9695, 1.484375000E-01, 5.859375000E-01,-2.964703646E-02,-3.847468348E-02, 1.890990979E-01, 1.484375000E-01, 5.859375000E-01
      9696, 1.562500000E-01, 5.859375000E-01,-2.989603544E-02,-4.158880184E-02, 1.927805222E-01, 1.562500000E-01, 5.859375000E-01
      9697, 1.640625000E-01, 5.859375000E-01,-3.015503497E-02,-4.472635105E-02, 1.960272892E-01, 1.640625000E-01, 5.859375000E-01
      9698, 1.718750000E-01, 5.859375000E-01,-3.042510983E-02,-4.787954619E-02, 1.988637859E-01, 1.718750000E-01, 5.859375000E-01
      9699, 1.796875000E-01, 5.859375000E-01,-3.070792184E-02,-5.104154450E-02, 2.013131113E-01, 1.796875000E-01, 5.859375000E-01
      9700, 1.875000000E-01, 5.859375000E-01,-3.100496270E-02,-5.420607977E-02, 2.033971706E-01, 1.875000000E-01, 5.859375000E-01
      9701, 1.953125000E-01, 5.859375000E-01,-3.131729559E-02,-5.736778572E-02, 2.051364882E-01, 1.953125000E-01, 5.859375000E-01
      9702, 2.031250000E-01, 5.859375000E-01,-3.164605090E-02,-6.052194031E-02, 2.065502011E-01, 2.031250000E-01, 5.859375000E-01
      9703, 2.109375000E-01, 5.859375000E-01,-3.199221650E-02,-6.366452698E-02, 2.076560373E-01, 2.109375000E-01, 5.859375000E-01
      9704, 2.187500000E-01, 5.859375000E-01,-3.235668087E-02,-6.679215489E-02, 2.084703156E-01, 2.187500000E-01, 5.859375000E-01
      9705, 2.265625000E-01, 5.859375000E-01,-3.274021202E-02,-6.990203061E-02, 2.090079537E-01, 2.265625000E-01, 5.859375000E-01
      9706, 2.343750000E-01, 5.859375000E-01,-3.314346669E-02,-7.299191112E-02, 2.092824880E-01, 2.343750000E-01, 5.859375000E-01
      9707, 2.421875000E-01, 5.859375000E-01,-3.356698664E-02,-7.606006496E-02, 2.093061019E-01, 2.421875000E-01, 5.859375000E-01
      9708, 2.500000000E-01, 5.859375000E-01,-3.401119970E-02,-7.910523105E-02, 2.090896626E-01, 2.500000000E-01, 5.859375000E-01
      9709, 2.578125000E-01, 5.859375000E-01,-3.447641863E-02,-8.212657979E-02, 2.086427642E-01, 2.578125000E-01, 5.859375000E-01
      9710, 2.656250000E-01, 5.859375000E-01,-3.496284039E-02,-8.512367495E-02, 2.079737764E-01, 2.656250000E-01, 5.859375000E-01
      9711, 2.734375000E-01, 5.859375000E-01,-3.547054489E-02,-8.809643674E-02, 2.070898979E-01, 2.734375000E-01, 5.859375000E-01
      9712, 2.812500000E-01, 5.859375000E-01,-3.599949511E-02,-9.104510741E-02, 2.059972124E-01, 2.812500000E-01, 5.859375000E-01
      9713, 2.890625000E-01, 5.859375000E-01,-3.654953216E-02,-9.397021659E-02, 2.047007464E-01, 2.890625000E-01, 5.859375000E-01
      9714, 2.968750000E-01, 5.859375000E-01,-3.712037522E-02,-9.687255120E-02, 2.032045317E-01, 2.968750000E-01, 5.859375000E-01
      9715, 3.046875000E-01, 5.859375000E-01,-3.771161633E-02,-9.975312087E-02, 2.015116644E-01, 3.046875000E-01, 5.859375000E-01
      9716, 3.125000000E-01, 5.859375000E-01,-3.832272961E-02,-1.026131313E-01, 1.996243685E-01, 3.125000000E-01, 5.859375000E-01
      9717, 3.203125000E-01, 5.859375000E-01,-3.895306421E-02,-1.054539578E-01, 1.975440462E-01, 3.203125000E-01, 5.859375000E-01
      9718, 3.281250000E-01, 5.859375000E-01,-3.960187017E-02,-1.082771221E-01, 1.952713552E-01, 3.281250000E-01, 5.859375000E-01
      9719, 3.359375000E-01, 5.859375000E-01,-4.026822323E-02,-1.110842808E-01, 1.928062504E-01, 3.359375000E-01, 5.859375000E-01
      9720, 3.437500000E-01, 5.859375000E-01,-4.095096831E-02,-1.138771733E-01, 1.901480608E-01, 3.437500000E-01, 5.859375000E-01
      9721, 3.515625000E-01, 5.859375000E-01,-4.164891047E-02,-1.166576033E-01, 1.872955682E-01, 3.515625000E-01, 5.859375000E-01
      9722, 3.593750000E-01, 5.859375000E-01,-4.236081466E-02,-1.194274165E-01, 1.842469425E-01, 3.593750000E-01, 5.859375000E-01
      9723, 3.671875000E-01, 5.859375000E-01,-4.308515366E-02,-1.221885064E-01, 1.809998934E-01, 3.671875000E-01, 5.859375000E-01
      9724, 3.750000000E-01, 5.859375000E-01,-4.382024262E-02,-1.249427809E-01, 1.775517590E-01, 3.750000000E-01, 5.859375000E-01
      9725, 3.828125000E-01, 5.859375000E-01,-4.456433093E-02,-1.276921282E-01, 1.738994695E-01, 3.828125000E-01, 5.859375000E-01
      9726, 3.906250000E-01, 5.859375000E-01,-4.531546614E-02,-1.304384153E-01, 1.700396246E-01, 3.906250000E-01, 5.859375000E-01
      9727, 3.984375000E-01, 5.859375000E-01,-4.607153309E-02,-1.331834556E-01, 1.659685313E-01, 3.984375000E-01, 5.859375000E-01
      9728, 4.062500000E-01, 5.859375000E-01,-4.683027227E-02,-1.359290018E-01, 1.616822528E-01, 4.062500000E-01, 5.859375000E-01
      9729, 4.140625000E-01, 5.859375000E-01,-4.758926861E-02,-1.386767198E-01, 1.571766514E-01, 4.140625000E-01, 5.859375000E-01
      9730, 4.218750000E-01, 5.859375000E-01,-4.834593647E-02,-1.414281716E-01, 1.524474295E-01, 4.218750000E-01, 5.859375000E-01
      9731, 4.296875000E-01, 5.859375000E-01,-4.909753258E-02,-1.441847937E-01, 1.474901618E-01, 4.296875000E-01, 5.859375000E-01
      9732, 4.375000000E-01, 5.859375000E-01,-4.984115482E-02,-1.469478809E-01, 1.423003368E-01, 4.375000000E-01, 5.859375000E-01
      9733, 4.453125000E-01, 5.859375000E-01,-5.057374456E-02,-1.497185564E-01, 1.368733963E-01, 4.453125000E-01, 5.859375000E-01
      9734, 4.531250000E-01, 5.859375000E-01,-5.129216912E-02,-1.524977549E-01, 1.312047831E-01, 4.531250000E-01, 5.859375000E-01
      9735, 4.609375000E-01, 5.859375000E-01,-5.199324623E-02,-1.552861929E-01, 1.252899321E-01, 4.609375000E-01, 5.859375000E-01
      9736, 4.687500000E-01, 5.859375000E-01,-5.267337265E-02,-1.580842923E-01, 1.191242549E-01, 4.687500000E-01, 5.859375000E-01
      9737, 4.765625000E-01, 5.859375000E-01,-5.332853370E-02,-1.608922445E-01, 1.127032993E-01, 4.765625000E-01, 5.859375000E-01
      9738, 4.843750000E-01, 5.859375000E-01,-5.395485443E-02,-1.637100185E-01, 1.060228806E-01, 4.843750000E-01, 5.859375000E-01
      9739, 4.921875000E-01, 5.859375000E-01,-5.454856697E-02,-1.665372468E-01, 9.907901307E-02, 4.921875000E-01, 5.859375000E-01
      9740, 5.000000000E-01, 5.859375000E-01,-5.510572982E-02,-1.693732029E-01, 9.186789082E-02, 5.000000000E-01, 5.859375000E-01
      9741, 5.078125000E-01, 5.859375000E-01,-5.562221975E-02,-1.722167829E-01, 8.438598160E-02, 5.078125000E-01, 5.859375000E-01
      9742, 5.156250000E-01, 5.859375000E-01,-5.609378741E-02,-1.750664612E-01, 7.663008991E-02, 5.156250000E-01, 5.859375000E-01
      9743, 5.234375000E-01, 5.859375000E-01,-5.651611841E-02,-1.779202422E-01, 6.859739178E-02, 5.234375000E-01, 5.859375000E-01
      9744, 5.312500000E-01, 5.859375000E-01,-5.688484189E-02,-1.807756258E-01, 6.028548955E-02, 5.312500000E-01, 5.859375000E-01
      9745, 5.390625000E-01, 5.859375000E-01,-5.719553726E-02,-1.836295637E-01, 5.169248276E-02, 5.390625000E-01, 5.859375000E-01
      9746, 5.468750000E-01, 5.859375000E-01,-5.744376052E-02,-1.864784081E-01, 4.281703597E-02, 5.468750000E-01, 5.859375000E-01
      9747, 5.546875000E-01, 5.859375000E-01,-5.762506622E-02,-1.893178603E-01, 3.365845452E-02, 5.546875000E-01, 5.859375000E-01
      9748, 5.625000000E-01, 5.859375000E-01,-5.773503217E-02,-1.921429143E-01, 2.421676612E-02, 5.625000000E-01, 5.859375000E-01
      9749, 5.703125000E-01, 5.859375000E-01,-5.776928645E-02,-1.949477998E-01, 1.449281267E-02, 5.703125000E-01, 5.859375000E-01
      9750, 5.781250000E-01, 5.859375000E-01,-5.772354239E-02,-1.977259195E-01, 4.488352169E-03, 5.781250000E-01, 5.859375000E-01
      9751, 5.859375000E-01, 5.859375000E-01,-5.759365178E-02,-2.004697897E-01,-5.793826255E-03, 5.859375000E-01, 5.859375000E-01
      9752, 5.937500000E-01, 5.859375000E-01,-5.737562632E-02,-2.031709732E-01,-1.634979096E-02, 5.937500000E-01, 5.859375000E-01
      9753, 6.015625000E-01, 5.859375000E-01,-5.706564658E-02,-2.058200101E-01,-2.717433421E-02, 6.015625000E-01, 5.859375000E-01
      9754, 6.093750000E-01, 5.859375000E-01,-5.666011574E-02,-2.084063467E-01,-3.826080296E-02, 6.093750000E-01, 5.859375000E-01
      9755, 6.171875000E-01, 5.859375000E-01,-5.615571442E-02,-2.109182608E-01,-4.960092439E-02, 6.171875000E-01, 5.859375000E-01
      9756, 6.250000000E-01, 5.859375000E-01,-5.554945008E-02,-2.133427922E-01,-6.118461885E-02, 6.250000000E-01, 5.859375000E-01
      9757, 6.328125000E-01, 5.859375000E-01,-5.483871134E-02,-2.156656754E-01,-7.299979451E-02, 6.328125000E-01, 5.859375000E-01
      9758, 6.406250000E-01, 5.859375000E-01,-5.402132382E-02,-2.178712802E-01,-8.503212278E-02, 6.406250000E-01, 5.859375000E-01
      9759, 6.484375000E-01, 5.859375000E-01,-5.309560646E-02,-2.199425596E-01,-9.726479048E-02, 6.484375000E-01, 5.859375000E-01
      9760, 6.562500000E-01, 5.859375000E-01,-5.206043247E-02,-2.218610085E-01,-1.096782294E-01, 6.562500000E-01, 5.859375000E-01
      9761, 6.640625000E-01, 5.859375000E-01,-5.091529469E-02,-2.236066262E-01,-1.222498234E-01, 6.640625000E-01, 5.859375000E-01
      9762, 6.718750000E-01, 5.859375000E-01,-4.966038030E-02,-2.251578929E-01,-1.349536056E-01, 6.718750000E-01, 5.859375000E-01
      9763, 6.796875000E-01, 5.859375000E-01,-4.829664039E-02,-2.264917654E-01,-1.477599554E-01, 6.796875000E-01, 5.859375000E-01
      9764, 6.875000000E-01, 5.859375000E-01,-4.682586561E-02,-2.275837125E-01,-1.606352942E-01, 6.875000000E-01, 5.859375000E-01
      9765, 6.953125000E-01, 5.859375000E-01,-4.525076058E-02,-2.284077947E-01,-1.735417570E-01, 6.953125000E-01, 5.859375000E-01
      9766, 7.031250000E-01, 5.859375000E-01,-4.357505897E-02,-2.289367873E-01,-1.864368457E-01, 7.031250000E-01, 5.859375000E-01
      9767, 7.109375000E-01, 5.859375000E-01,-4.180346624E-02,-2.291423157E-01,-1.992730905E-01, 7.109375000E-01, 5.859375000E-01
      9768, 7.187500000E-01, 5.859375000E-01,-3.994146569E-02,-2.289950461E-01,-2.119978112E-01, 7.187500000E-01, 5.859375000E-01
      9769, 7.265625000E-01, 5.859375000E-01,-3.799546043E-02,-2.284647209E-01,-2.245529190E-01, 7.265625000E-01, 5.859375000E-01
      9770, 7.343750000E-01, 5.859375000E-01,-3.597447239E-02,-2.275208627E-01,-2.368745723E-01, 7.343750000E-01, 5.859375000E-01
      9771, 7.421875000E-01, 5.859375000E-01,-3.388792288E-02,-2.261329012E-01,-2.488931634E-01, 7.421875000E-01, 5.859375000E-01
      9772, 7.500000000E-01, 5.859375000E-01,-3.174834234E-02,-2.242711135E-01,-2.605331767E-01, 7.500000000E-01, 5.859375000E-01
      9773, 7.578125000E-01, 5.859375000E-01,-2.956639663E-02,-2.219076385E-01,-2.717133014E-01, 7.578125000E-01, 5.859375000E-01
      9774, 7.656250000E-01, 5.859375000E-01,-2.735310736E-02,-2.190149470E-01,-2.823466460E-01, 7.656250000E-01, 5.859375000E-01
      9775, 7.734375000E-01, 5.859375000E-01,-2.512477467E-02,-2.155678082E-01,-2.923410204E-01, 7.734375000E-01, 5.859375000E-01
      9776, 7.812500000E-01, 5.859375000E-01,-2.289685587E-02,-2.115449852E-01,-3.015996567E-01, 7.812500000E-01, 5.859375000E-01
      9777, 7.890625000E-01, 5.859375000E-01,-2.068647327E-02,-2.069292177E-01,-3.100217470E-01, 7.890625000E-01, 5.859375000E-01
      9778, 7.968750000E-01, 5.859375000E-01,-1.851054631E-02,-2.017080193E-01,-3.175032289E-01, 7.968750000E-01, 5.859375000E-01
      9779, 8.046875000E-01, 5.859375000E-01,-1.638460065E-02,-1.958750911E-01,-3.239394526E-01, 8.046875000E-01, 5.859375000E-01
      9780, 8.125000000E-01, 5.859375000E-01,-1.432932184E-02,-1.894305928E-01,-3.292247755E-01, 8.125000000E-01, 5.859375000E-01
      9781, 8.203125000E-01, 5.859375000E-01,-1.236479295E-02,-1.823822016E-01,-3.332535336E-01, 8.203125000E-01, 5.859375000E-01
      9782, 8.281250000E-01, 5.859375000E-01,-1.050699196E-02,-1.747467690E-01,-3.359242218E-01, 8.281250000E-01, 5.859375000E-01
      9783, 8.359375000E-01, 5.859375000E-01,-8.773995264E-03,-1.665499821E-01,-3.371405400E-01, 8.359375000E-01, 5.859375000E-01
      9784, 8.437500000E-01, 5.859375000E-01,-7.183099521E-03,-1.578273701E-01,-3.368131974E-01, 8.437500000E-01, 5.859375000E-01
      9785, 8.515625000E-01, 5.859375000E-01,-5.750063661E-03,-1.486247226E-01,-3.348623402E-01, 8.515625000E-01, 5.859375000E-01
      9786, 8.593750000E-01, 5.859375000E-01,-4.489177124E-03,-1.389982381E-01,-3.312197580E-01, 8.593750000E-01, 5.859375000E-01
      9787, 8.671875000E-01, 5.859375000E-01,-3.412697356E-03,-1.290143718E-01,-3.258309961E-01, 8.671875000E-01, 5.859375000E-01
      9788, 8.750000000E-01, 5.859375000E-01,-2.530925946E-03,-1.187497670E-01,-3.186573852E-01, 8.750000000E-01, 5.859375000E-01
      9789, 8.828125000E-01, 5.859375000E-01,-1.850706466E-03,-1.082898869E-01,-3.096776360E-01, 8.828125000E-01, 5.859375000E-01
      9790, 8.906250000E-01, 5.859375000E-01,-1.377329289E-03,-9.772974137E-02,-2.988898361E-01, 8.906250000E-01, 5.859375000E-01
      9791, 8.984375000E-01, 5.859375000E-01,-1.115000063E-03,-8.717101641E-02,-2.863112462E-01, 8.984375000E-01, 5.859375000E-01
      9792, 9.062500000E-01, 5.859375000E-01,-1.062251377E-03,-7.672105708E-02,-2.719787646E-01, 9.062500000E-01, 5.859375000E-01
      9793, 9.140625000E-01, 5.859375000E-01,-1.215005684E-03,-6.649273199E-02,-2.559505281E-01, 9.140625000E-01, 5.859375000E-01
      9794, 9.218750000E-01, 5.859375000E-01,-1.567973614E-03,-5.660118227E-02,-2.383042024E-01, 9.218750000E-01, 5.859375000E-01
      9795, 9.296875000E-01, 5.859375000E-01,-2.112704234E-03,-4.716262268E-02,-2.191357725E-01, 9.296875000E-01, 5.859375000E-01
      9796, 9.375000000E-01, 5.859375000E-01,-2.839391973E-03,-3.829262047E-02,-1.985579741E-01, 9.375000000E-01, 5.859375000E-01
